FID,image,panoId,EC_id,confidence,col,bottom_row,top_row,FFE_gsv_m,delta_h,distance,sink_dista,camera_h,camera_dem,phi,pano_lat,pano_lon,target_lat,target_lon,target_ele,image_date,edge,is_lowest_,area_m2,STATIC_BFE,Under_fld
368,10840_29.3075172_-94.7749491_0_12.86.jpg,tuYY0Lh_jpywHdPl5jL4yw,10840,0.75293,489,338,223,3.84840161,3.198422243,25.36520152,0.794349005,2.404073238,0.649979367,0.073136809,29.3075172,-94.7749491,29.30773599,-94.77487254,3.84840161,"[2019, 9]",Not_at_edge,Y,117.5940018,11,N
9226,28964_29.1234308_-95.067419_0_171.58.jpg,ZhumAiZ1pebj0L9fAHruuA,28964,0.308838,498,344,250,3.850642806,3.203425552,31.04674734,0.863823082,2.33960247,0.647217253,0.07938053,29.1234308,-95.067419,29.12315133,-95.06739746,3.850642806,"[2021, 4]",Not_at_edge,Y,367.4179993,17,Y
4042,1743_29.2795813_-94.8191281_0_162.92.jpg,diSesNIoD8ZYxRQYl7LC1A,1743,0.931152,341,342,183,3.8567819,2.92940791,18.30497345,0.536227063,2.393180847,0.92737399,-0.029647391,29.2795813,-94.8191281,29.27942494,-94.81906746,3.8567819,"[2019, 8]",Not_at_edge,Y,137.0650024,10,N
3813,16941_29.2852568_-94.8279773_0_192.33.jpg,XGK3pFemRlZbP1FNnc2eKw,16941,0.902344,716,393,239,3.857616854,3.2807646,19.39124628,-0.131814698,3.412579298,0.576852253,0.227648764,29.28525685,-94.82797727,29.28509878,-94.82806278,3.857616854,"[2017, 9]",Not_at_edge,Y,129.029007,11,N
3171,15858_29.2882006_-94.8008441_0_132.94.jpg,ngF2cytlEdDSusp15qTWSQ,15858,0.269287,44,349,217,3.857852371,3.002236429,22.65122198,0.538252655,2.463983774,0.855615943,-0.232939977,29.28820061,-94.80084413,29.28809969,-94.80064142,3.857852371,"[2021, 4]",Not_at_edge,Y,122.7070007,10,N
6440,22532_29.2592038_-94.8462538_0_64.97.jpg,19KYKyU9yXWolD28S4zPmA,22532,0.611816,93,287,58,3.859162712,3.302272867,12.96234419,0.851008009,2.451264858,0.556889845,-0.199996358,29.2592038,-94.8462538,29.25927334,-94.84614658,3.859162712,"[2020, 3]",Not_at_edge,Y,156.8619995,11,N
4425,18360_29.281981_-94.809946_0_134.26.jpg,wWhnNH71jFLVVDpk1dGoEA,18360,0.260254,367,368,294,3.863150134,2.890315402,39.31637714,0.438909638,2.451405764,0.972834733,-0.011861554,29.28198104,-94.80994604,29.28173651,-94.80965294,3.863150134,"[2020, 3]",Not_at_edge,Y,161.3179932,10,N
11823,6953_29.2963351_-94.7841914_0_148.96.jpg,5bWGkfj43C4H1sFth-naNA,6953,0.862305,618,423,220,3.868565434,3.057497717,14.52085392,-0.390001797,3.447499514,0.811067717,0.161853504,29.2963351,-94.7841914,29.29621343,-94.78413598,3.868565434,"[2016, 10]",Not_at_edge,Y,57.9844017,11,N
1786,13360_29.2946608_-94.7888632_0_38.49.jpg,oEmOa7-gaHtLSL7uuQMCoA,13360,0.616699,711,330,147,3.871486012,3.003584264,16.30715266,0.599017022,2.404567242,0.867901748,0.224666303,29.2946608,-94.7888632,29.29475266,-94.7887321,3.871486012,"[2019, 10]",Not_at_edge,Y,251.822998,11,N
8257,26037_29.1824986_-94.9762389_0_295.48.jpg,ZIrEw1h5K2HpoIyJOIx0Bg,26037,0.331055,172,397,298,3.871491699,3.208142436,29.4072687,-0.284198129,3.492340565,0.663349263,-0.146523922,29.1824986,-94.9762389,29.18257655,-94.97652789,3.871491699,"[2016, 9]",Not_at_edge,Y,136.6190033,14,Y
9980,4248_29.2013675_-94.9445264_0_35.14.jpg,v0OfplGcuxsLttk7ZuV6Tg,4248,0.812988,465,332,201,3.876497015,3.241243058,22.24356812,0.790307933,2.450935125,0.635253957,0.056808347,29.2013675,-94.9445264,29.20152479,-94.94438434,3.876497015,"[2021, 3]",Not_at_edge,Y,231.5019989,15,Y
9981,4249_29.2013675_-94.9445264_0_35.14.jpg,v0OfplGcuxsLttk7ZuV6Tg,4249,0.812988,465,332,201,3.876497015,3.241243058,22.24356812,0.790307933,2.450935125,0.635253957,0.056808347,29.20136746,-94.94452645,29.20152475,-94.94438439,3.876497015,"[2021, 3]",Not_at_edge,Y,231.5019989,15,Y
2289,14267_29.2998933_-94.794407_0_57.39.jpg,VDa5vNfPzUN08bo5B2GO1g,14267,0.323242,677,329,180,3.877737184,3.186767514,19.93155678,0.73571151,2.451056004,0.69096967,0.202340943,29.2998933,-94.794407,29.29995779,-94.7942155,3.877737184,"[2021, 4]",Not_at_edge,Y,0,11,N
3222,15935_29.2878937_-94.796673_0_223.34.jpg,wy6BqmKzkL-jHkElHZLthw,15935,0.922852,378,418,272,3.877876446,2.951143187,19.92624807,-0.47274192,3.423885107,0.926733259,-0.003837549,29.28789371,-94.79667303,29.28776249,-94.7968132,3.877876446,"[2017, 5]",Not_at_edge,Y,150.072998,10,N
4702,18831_29.2799086_-94.8389069_0_35.77.jpg,0n7o2Mn1C1XcyLGoJEb1Kg,18831,0.276123,319,330,225,3.879657704,3.505166972,28.00184492,1.054035867,2.451131105,0.374490732,-0.045324697,29.2799086,-94.8389069,29.28012006,-94.83874923,3.879657704,"[2020, 3]",Not_at_edge,Y,97.2488022,11,N
2457,14590_29.2915727_-94.7988149_0_193.63.jpg,ofVFEBXEIF289t7j2o3n5w,14590,0.255371,540,349,231,3.879701719,3.08576893,24.80178534,0.584916822,2.500852108,0.793932789,0.109116959,29.2915727,-94.7988149,29.29136228,-94.79890171,3.879701719,"[2019, 10]",Not_at_edge,Y,299.5419922,10,N
13052,9316_29.2831131_-94.8057074_0_12.96.jpg,ANWuFdumJQcAR5nEODdy7Q,9316,0.890625,418,359,263,3.880809451,2.964743056,30.31277995,0.52864448,2.436098576,0.916066395,0.023720308,29.2831131,-94.8057074,29.28337809,-94.80563025,3.880809451,"[2020, 2]",Not_at_edge,Y,230.5930023,-9999,Nodata
11420,6400_29.2981979_-94.7925977_0_253.80.jpg,1G1OP2JvSXduyCG1KUSf5g,6400,0.889648,280,407,126,3.881598433,3.192939305,10.38003098,-0.173378206,3.366317511,0.688659128,-0.072095709,29.2981979,-94.7925977,29.29816536,-94.79269788,3.881598433,"[2016, 9]",Not_at_edge,Y,262.1380005,11,N
11421,6401_29.2981979_-94.7925977_0_253.80.jpg,1G1OP2JvSXduyCG1KUSf5g,6401,0.889648,280,407,126,3.881598433,3.192939305,10.38003098,-0.173378206,3.366317511,0.688659128,-0.072095709,29.29819787,-94.79259773,29.29816533,-94.79269791,3.881598433,"[2016, 9]",Not_at_edge,Y,262.1380005,11,N
5554,20396_29.2742255_-94.8368231_0_3.24.jpg,Qj8sZ91Seb9Mpoj5fqIqnA,20396,0.895996,375,309,156,3.881816549,3.432027543,19.01470539,0.98183223,2.450195313,0.449789006,-0.005582395,29.2742255,-94.8368231,29.27439683,-94.83681313,3.881816549,"[2020, 3]",Not_at_edge,Y,93.2987976,11,N
11541,6567_29.2975761_-94.7799503_0_73.85.jpg,y7iGBpYs3r8brMin0iXZUw,6567,0.362549,378,375,227,3.882472921,2.657854937,19.52507326,0.10899701,2.548857927,1.224617983,-0.003837549,29.2975761,-94.7799503,29.29762575,-94.77975749,3.882472921,"[2021, 3]",Not_at_edge,Y,107.3259964,-9999,Nodata
4512,18494_29.2811473_-94.8217578_0_43.05.jpg,3oLOAfLiOOX35T7r0lXL1Q,18494,0.871094,638,342,186,3.883312598,3.015210499,18.94168806,0.546538462,2.468672037,0.868102099,0.176091907,29.2811473,-94.8217578,29.28124981,-94.82160184,3.883312598,"[2020, 2]",Not_at_edge,Y,88.6519012,10,N
8344,26486_29.2575215_-94.8435396_0_244.04.jpg,FgxW9icSkYUqth0umUcU8w,26486,0.791992,609,384,148,3.883449841,2.404122114,12.5319099,0,2.404122114,1.479327727,0.156070818,29.2575215,-94.8435396,29.25748841,-94.84366289,3.883449841,"[2019, 9]",Not_at_edge,Y,716.4400024,-9999,Nodata
1265,12532_29.2973555_-94.8123527_0_103.59.jpg,H7C7Dk2vc_EPuEhCdt70uw,12532,0.413574,247,302,144,3.884015592,3.457977026,18.49605744,1.053541868,2.404435158,0.426038566,-0.094960891,29.29735552,-94.8123527,29.29733187,-94.81216425,3.884015592,"[2019, 10]",Not_at_edge,Y,128.2359924,12,N
11504,6516_29.2973555_-94.8123527_0_103.59.jpg,H7C7Dk2vc_EPuEhCdt70uw,6516,0.413574,247,302,144,3.884015592,3.457977026,18.49605744,1.053541868,2.404435158,0.426038566,-0.094960891,29.2973555,-94.8123527,29.29733185,-94.81216425,3.884015592,"[2019, 10]",Not_at_edge,Y,128.2359924,12,N
2984,15518_29.2889102_-94.8016338_0_163.19.jpg,pCkG49EjTYy-ISrMWs2L6Q,15518,0.852539,453,313,73,3.884328963,3.019144782,12.13594701,0.592084416,2.427060366,0.865184181,0.048458159,29.28891017,-94.80163377,29.28880395,-94.80160348,3.884328963,"[2021, 4]",Not_at_edge,Y,91.391098,10,N
4490,18463_29.2815786_-94.818769_0_194.45.jpg,QC1TIKuIalaj-rNWUiLGpQ,18463,0.455566,597,355,229,3.891075166,2.989167572,23.34265389,0.451120735,2.538046837,0.901907594,0.147548066,29.28157859,-94.81876904,29.2813846,-94.81886253,3.891075166,"[2020, 2]",Not_at_edge,Y,144.6860046,10,N
5702,20645_29.2726887_-94.8449913_0_261.32.jpg,zzq8WvfjGO6HF2dPbiFPbQ,20645,0.692871,541,276,96,3.896043026,3.569129731,16.26019775,1.217995669,2.351134062,0.326913294,0.109806372,29.2726887,-94.8449913,29.27268259,-94.84515847,3.896043026,"[2019, 1]",Not_at_edge,Y,81.7769012,11,N
8346,26493_29.2565588_-94.8454803_0_64.95.jpg,u4fbukoZUwtbk-DwsjH3eA,26493,0.277832,87,327,178,3.89801486,3.209043469,19.80551656,0.757872071,2.451171398,0.688971391,-0.204014782,29.2565588,-94.8454803,29.25666568,-94.84531701,3.89801486,"[2020, 2]",Not_at_edge,Y,1548.189941,10,N
10990,5838_29.3012376_-94.7916447_0_192.23.jpg,4M1WMdhFFcZExnFCrkN1Hw,5838,0.710449,364,390,228,3.898534044,3.33123971,17.95961127,-0.075189819,3.406429529,0.567294334,-0.013257349,29.3012376,-94.7916447,29.30107881,-94.79168146,3.898534044,"[2018, 8]",Not_at_edge,Y,181.246994,12,N
3642,1665_29.2798719_-94.818109_0_313.03.jpg,_R-da_TMe6j88brtT_VSJQ,1665,0.86377,699,342,147,3.89930215,2.96110542,15.27740939,0.426825597,2.534279823,0.938196731,0.217026865,29.2798719,-94.818109,29.27998544,-94.81819813,3.89930215,"[2020, 3]",Not_at_edge,Y,131.5829926,-9999,Nodata
10032,4338_29.1744924_-94.9869242_0_145.13.jpg,j1RXDBgsLNkUUcNevn3KDg,4338,0.281982,591,365,300,3.899729151,3.073521006,45.22601283,0.593377936,2.48014307,0.826208145,0.144132525,29.1744924,-94.9869242,29.17412759,-94.98671594,3.899729151,"[2021, 4]",Not_at_edge,Y,80.8567963,16,Y
1181,12407_29.2982855_-94.7926271_0_223.41.jpg,rAplQrnWEnFEEVICLLkpJA,12407,0.459961,362,413,125,3.900934982,3.197966771,10.10250199,-0.211455627,3.409422398,0.702968211,-0.014652557,29.29828551,-94.79262713,29.29821839,-94.79269747,3.900934982,"[2016, 9]",Not_at_edge,Y,262.1380005,11,N
5548,20388_29.2742591_-94.8367288_0_325.35.jpg,ddOmeSMZL7PIn9fiBXPSig,20388,0.930176,514,302,137,3.904647673,3.44788471,17.70393813,0.996546657,2.451338053,0.456762963,0.090464463,29.2742591,-94.8367288,29.27439816,-94.83681842,3.904647673,"[2020, 3]",Not_at_edge,Y,93.2987976,11,N
7500,24684_29.2014504_-94.9445699_0_64.99.jpg,l9ce_2anh8C8caEuaCyZ3g,24684,0.780273,357,324,176,3.908288469,3.273771239,19.66033473,0.822974396,2.450796843,0.634517229,-0.018837815,29.2014504,-94.9445699,29.20152841,-94.94438833,3.908288469,"[2021, 3]",Not_at_edge,Y,231.5019989,15,Y
1905,13566_29.293644_-94.7908911_0_312.82.jpg,tU6i9YScrZ2EuGDdxUbBoA,13566,0.62793,389,317,123,3.911349871,3.089097009,14.99603911,0.690623031,2.398473978,0.822252863,0.003837549,29.29364401,-94.79089107,29.29373635,-94.79100387,3.911349871,"[2019, 10]",Not_at_edge,Y,165.1260071,10,N
12116,7469_29.293644_-94.7908911_0_312.82.jpg,tU6i9YScrZ2EuGDdxUbBoA,7469,0.62793,389,317,123,3.911349871,3.089097009,14.99603911,0.690623031,2.398473978,0.822252863,0.003837549,29.293644,-94.7908911,29.29373634,-94.7910039,3.911349871,"[2019, 10]",Not_at_edge,Y,165.1260071,10,N
12118,7470_29.293644_-94.7908911_0_312.82.jpg,tU6i9YScrZ2EuGDdxUbBoA,7470,0.62793,389,317,123,3.911349871,3.089097009,14.99603911,0.690623031,2.398473978,0.822252863,0.003837549,29.29364401,-94.79089107,29.29373635,-94.79100387,3.911349871,"[2019, 10]",Not_at_edge,Y,165.1260071,10,N
2504,14651_29.2906109_-94.8222748_0_340.16.jpg,IlTHnZCJfTRWN45Z9t9Y6w,14651,0.939941,379,313,145,3.91164252,3.296731143,17.31682113,0.84583488,2.450896263,0.614911377,-0.003488684,29.2906109,-94.8222748,29.29075767,-94.82233587,3.91164252,"[2020, 3]",Not_at_edge,Y,153.8860016,11,N
11596,6636_29.2974465_-94.7823906_0_238.07.jpg,IPq0DWznvB036bj3UsnIgQ,6636,0.903809,680,312,79,3.912821426,3.07035112,12.74943561,0.618588444,2.451762676,0.842470306,0.20368021,29.2974465,-94.7823906,29.29740667,-94.7825137,3.912821426,"[2019, 10]",Not_at_edge,Y,160.6179962,11,N
13213,9567_29.2817298_-94.8044976_0_266.95.jpg,8WNOKwveBqAQtA3mtrWs1g,9567,0.801758,552,347,198,3.913203344,2.938981341,19.65863092,0.50409417,2.434887171,0.974222003,0.116695161,29.2817298,-94.8044976,29.28174105,-94.8046995,3.913203344,"[2019, 10]",Not_at_edge,Y,161.1329956,-9999,Nodata
5754,20624_29.2728534_-94.8450772_0_229.05.jpg,TtPjVR0qbKLUUNHW0ej_Rw,20624,0.913574,675,264,47,3.916474453,3.58037302,13.6810175,1.122580976,2.457792044,0.336101432,0.200666468,29.2728534,-94.8450772,29.27279271,-94.84519978,3.916474453,"[2019, 1]",Not_at_edge,Y,98.2708969,11,N
11796,6911_29.296177_-94.7819764_0_48.58.jpg,_Yo3OT0TccHmn27JXR6bPA,6911,0.671387,289,356,227,3.916565168,2.829344394,22.60042879,0.42488611,2.404458284,1.087220774,-0.065497996,29.296177,-94.7819764,29.29632161,-94.78181242,3.916565168,"[2019, 10]",Not_at_edge,Y,219.6690063,-9999,Nodata
5539,20373_29.2743231_-94.836537_0_307.87.jpg,GSEC3-Y7Y9thhgDT-Fiixg,20373,0.875488,249,319,191,3.919768685,3.450299158,22.82802126,1.015,2.435299158,0.469469527,-0.093577777,29.2743231,-94.836537,29.27443378,-94.8367351,3.919768685,"[2020, 3]",Not_at_edge,Y,90.1863022,11,N
1221,12466_29.2982364_-94.7851145_0_283.39.jpg,daI_mv3eaOh6vYbj_ezm0w,12466,0.875488,564,338,217,3.921185326,3.158863398,24.23196146,0.754962298,2.4039011,0.762321928,0.124946886,29.2982364,-94.78511446,29.29831314,-94.785348,3.921185326,"[2019, 1]",Not_at_edge,Y,89.2054977,11,N
1891,13543_29.2938992_-94.8061631_0_88.86.jpg,KX8KSrICWeO6wNoOorayeQ,13543,0.90332,429,286,25,3.921945975,3.212744351,11.19488953,0.765152093,2.447592258,0.709201624,0.031738638,29.2938992,-94.8061631,29.293898,-94.80604789,3.921945975,"[2017, 5]",Not_at_edge,Y,42.6060982,11,N
1877,13516_29.2941221_-94.785373_0_314.03.jpg,x1vHo78ezozHqHq5OZMHcg,13516,0.916992,408,338,186,3.92346763,2.989390343,19.14229237,0.614337652,2.375052691,0.934077287,0.017094029,29.29412209,-94.78537304,29.29424423,-94.78551233,3.92346763,"[2019, 10]",Not_at_edge,Y,123.8659973,11,N
3613,16614_29.2862712_-94.8073278_0_283.45.jpg,8kp_3QC6ra_W_OO8MhzGOw,16614,0.831543,544,327,170,3.924960992,3.112933304,18.64656293,0.737004187,2.375929117,0.812027687,0.111873979,29.2862712,-94.8073278,29.28632835,-94.80750829,3.924960992,"[2020, 3]",Not_at_edge,Y,116.2969971,10,N
571,11317_29.3121096_-94.7719279_0_192.62.jpg,3y412OuDbDWt3lO6lE7ObA,11317,0.85498,494,331,150,3.92523831,2.984998827,16.12068707,0.583206062,2.401792765,0.940239484,0.076952801,29.3121096,-94.7719279,29.31197054,-94.7719765,3.92523831,"[2019, 10]",Not_at_edge,Y,628.690979,11,N
6481,22585_29.2581614_-94.865346_0_38.09.jpg,mq20MWZhjP9vXHI5BFZEXg,22585,0.846191,732,329,231,3.925822633,3.569542672,30.55097357,1.118580844,2.450961828,0.356279961,0.238547558,29.2581614,-94.865346,29.25833201,-94.86509913,3.925822633,"[2021, 3]",Not_at_edge,Y,197.0579987,13,Y
2913,15405_29.289252_-94.7983918_0_73.22.jpg,HVntNDKR9ydpW6WBbGp6Ow,15405,0.723145,626,334,175,3.927504343,3.066739877,18.55809374,0.625602325,2.441137552,0.860764466,0.167963908,29.28925201,-94.7983918,29.28927287,-94.79820229,3.927504343,"[2020, 3]",Not_at_edge,Y,127.4919968,10,N
5404,20099_29.2760374_-94.8362157_0_230.43.jpg,vX4JzP6jnmNckAwu3H4ibg,20099,0.572266,265,271,69,3.929672388,3.575362547,14.45074974,1.125545128,2.449817419,0.354309841,-0.082153321,29.2760374,-94.8362157,29.27594638,-94.83632217,3.929672388,"[2021, 4]",Not_at_edge,Y,206.0670013,11,N
11635,6682_29.2967719_-94.8006983_0_344.42.jpg,NjRXEJ5yYH1ygKfj82pZHA,6682,0.404297,118,277,11,3.931604718,3.257230983,11.08201875,0.805919156,2.451311827,0.674373735,-0.183522046,29.2967719,-94.8006983,29.29686169,-94.80074847,3.931604718,"[2021, 4]",Not_at_edge,Y,144.9640045,11,N
6601,22884_29.2483344_-94.8582021_0_355.65.jpg,7eQ7DLOYcg6gSwFQEb2WBA,22884,0.326416,171,388,300,3.932112362,2.396220356,33.420738,-0.092275948,2.488496304,1.535892007,-0.147206719,29.2483344,-94.8582021,29.24862845,-94.85827818,3.932112362,"[2021, 4]",Not_at_edge,Y,924.3359985,-9999,Nodata
1338,12657_29.297534_-94.7824202_0_223.22.jpg,slSD4KLfPcVDemndHteiTg,12657,0.861816,108,326,156,3.932227424,3.085233557,17.42522238,0.680649864,2.404583693,0.846993867,-0.189586177,29.297534,-94.7824202,29.2974012,-94.78251619,3.932227424,"[2019, 10]",Not_at_edge,Y,160.6179962,11,N
10897,5687_29.3025869_-94.7784516_0_132.53.jpg,T4KWATiv1SqTuWlUC3OxBA,5687,0.840332,564,321,137,3.933070596,3.168019474,15.84903167,0.68032831,2.487691164,0.765051122,0.124946886,29.30258692,-94.77845163,29.30247788,-94.77834609,3.933070596,"[2019, 10]",Not_at_edge,Y,155.2740021,11,N
9020,28425_29.1350181_-95.0526528_0_117.81.jpg,2_KDCRSMOc3RptD-gn7PiA,28425,0.847656,155,315,167,3.933197856,3.34867772,19.77155612,0.92644843,2.42222929,0.584520136,-0.158112804,29.13501806,-95.05265281,29.13496072,-95.05246042,3.933197856,"[2021, 3]",Not_at_edge,Y,0,14,Y
1562,13003_29.2964478_-94.7837625_0_148.71.jpg,Or3sqOCV-8evG4WJ6Fkjmw,13003,0.879883,635,413,224,3.938293117,3.097456722,15.62692465,-0.311485977,3.408942699,0.840836394,0.173385304,29.2964478,-94.78376247,29.29631649,-94.7837039,3.938293117,"[2016, 10]",Not_at_edge,Y,141.151001,11,N
11800,6917_29.2964478_-94.7837625_0_148.71.jpg,Or3sqOCV-8evG4WJ6Fkjmw,6917,0.879883,635,413,224,3.938293117,3.097456722,15.62692465,-0.311485977,3.408942699,0.840836394,0.173385304,29.2964478,-94.7837625,29.29631649,-94.78370393,3.938293117,"[2016, 10]",Not_at_edge,Y,141.151001,11,N
6104,21834_29.2626419_-94.8757438_0_259.95.jpg,_g95WP19DcHPt7exhYxAdg,21834,0.86084,210,330,240,3.938611742,3.636888062,32.56178012,1.217986142,2.41890192,0.30172368,-0.120822826,29.2626419,-94.8757438,29.26255614,-94.87606423,3.938611742,"[2020, 2]",Not_at_edge,Y,272.8450012,14,Y
6988,23871_29.2155898_-94.916422_0_177.46.jpg,6e-8UgdpzRA5cYE0tBxjGw,23871,0.547852,698,322,150,3.940559494,3.183227014,17.31652434,0.731743764,2.45148325,0.75733248,0.216028563,29.21558984,-94.91642203,29.21543591,-94.91645246,3.940559494,"[2020, 2]",Not_at_edge,Y,250.548996,17,Y
533,11142_29.3051625_-94.7750184_0_42.87.jpg,gWHZVnRhz2BWnwn6-R9AwQ,11142,0.892578,684,308,128,3.940796745,3.27496057,16.51259678,0.845835499,2.429125071,0.665836175,0.206355491,29.3051625,-94.7750184,29.3052486,-94.77487969,3.940796745,"[2019, 9]",Not_at_edge,Y,140.5919952,11,N
8533,27219_29.1442422_-95.0462448_0_55.36.jpg,NLYe8Yv6mPwWn5kFZENLUA,27219,0.653809,645,372,203,3.942328156,3.588582669,17.49741209,0.144142066,3.444440603,0.353745486,0.180147436,29.1442422,-95.0462448,29.14430721,-95.04608093,3.942328156,"[2016, 10]",Not_at_edge,Y,182.9609985,12,N
465,11016_29.3062351_-94.7741916_0_45.97.jpg,FIjAfelRJu3641412reFMw,11016,0.938477,155,399,251,3.950679984,3.219558404,19.7726298,-0.217983558,3.437541962,0.731121579,-0.158453006,29.3062351,-94.7741916,29.30637777,-94.77406942,3.950679984,"[2018, 8]",Not_at_edge,Y,55.7537003,11,N
10459,5096_29.3062351_-94.7741916_0_45.97.jpg,FIjAfelRJu3641412reFMw,5096,0.938477,155,399,251,3.950679984,3.219558404,19.7726298,-0.217983558,3.437541962,0.731121579,-0.158453006,29.3062351,-94.7741916,29.30637777,-94.77406942,3.950679984,"[2018, 8]",Not_at_edge,Y,55.7537003,11,N
5384,20065_29.2761078_-94.8386565_0_260.34.jpg,g_7SoqqhtJVsE2Q5ZXxM5A,20065,0.501465,675,357,315,3.95135743,3.640460491,70.69005685,1.25666976,2.383790731,0.310896939,0.201001454,29.2761078,-94.83865654,29.27612846,-94.83938358,3.95135743,"[2020, 3]",Not_at_edge,Y,0,11,N
10919,5718_29.3023029_-94.7759542_0_148.51.jpg,71fPYb9mXDu1im7yztIZrA,5718,0.936035,587,349,195,3.954204576,2.825719606,19.0795272,0.461359035,2.364360571,1.12848497,0.140714119,29.3023029,-94.7759542,29.30214496,-94.77587612,3.954204576,"[2019, 10]",Not_at_edge,Y,153.8350067,-9999,Nodata
427,10946_29.306166_-94.7873174_0_358.05.jpg,V_2mNU5HwNeFEoQL6T64ug,10946,0.844727,403,385,212,3.958701937,3.416975011,16.72109392,-0.023331891,3.440306902,0.541726926,0.013257349,29.30616603,-94.78731741,29.30631685,-94.78732099,3.958701937,"[2018, 8]",Not_at_edge,Y,210.7510071,12,N
10429,5038_29.306166_-94.7873174_0_358.05.jpg,V_2mNU5HwNeFEoQL6T64ug,5038,0.844727,403,385,212,3.958701937,3.416975011,16.72109392,-0.023331891,3.440306902,0.541726926,0.013257349,29.306166,-94.7873174,29.30631682,-94.78732098,3.958701937,"[2018, 8]",Not_at_edge,Y,210.7510071,12,N
6517,22683_29.2548742_-94.8513282_0_50.60.jpg,Zl7KHGePhwV0SariWoZE5Q,22683,0.614746,584,384,305,3.959619192,3.458793548,37.18215001,-0.00000987,3.458803415,0.500825644,0.13866148,29.2548742,-94.8513282,29.25504925,-94.85100188,3.959619192,"[2016, 11]",Not_at_edge,Y,158.7689972,12,N
5686,20618_29.2720703_-94.8756396_0_340.78.jpg,pvOa2Fg0mxHv302amg38Fg,20618,0.363281,683,327,234,3.96408718,3.650803505,31.95533377,1.222368656,2.428434849,0.313283675,0.20568695,29.2720703,-94.8756396,29.27235618,-94.87568215,3.96408718,"[2020, 2]",Not_at_edge,Y,180.2380066,14,Y
5065,1952_29.2775029_-94.8296135_0_96.06.jpg,ZpDy_W57Ggssn7EPllJM4A,1952,0.931641,552,268,92,3.965953376,3.701698522,16.73785349,1.345596055,2.356102467,0.264254855,0.116695161,29.2775029,-94.8296135,29.27746958,-94.8294455,3.965953376,"[2020, 3]",Not_at_edge,Y,114.6259995,11,N
5434,20149_29.2757885_-94.8360832_0_229.54.jpg,3LltSwlPiiK7LwkQS4Z9cA,20149,0.501953,216,274,102,3.968571662,3.629090386,17.02984928,1.298256236,2.33083415,0.339481277,-0.116695161,29.2757885,-94.8360832,29.27567587,-94.83620239,3.968571662,"[2021, 4]",Not_at_edge,Y,139.7160034,11,N
5455,20151_29.2757885_-94.8360832_0_229.54.jpg,3LltSwlPiiK7LwkQS4Z9cA,20151,0.501953,216,274,102,3.968571662,3.629090386,17.02984928,1.298256236,2.33083415,0.339481277,-0.116695161,29.2757885,-94.83608317,29.27567587,-94.83620236,3.968571662,"[2021, 4]",Not_at_edge,Y,139.7160034,11,N
12572,8662_29.2880637_-94.7976295_0_149.26.jpg,s6WHYYkxf8J5ShYOWavtLA,8662,0.273682,639,318,104,3.977600445,3.085594427,13.80878289,0.626070749,2.459523678,0.892006018,0.17643005,29.28806374,-94.79762948,29.28794715,-94.79757941,3.977600445,"[2021, 4]",Not_at_edge,Y,146.3549957,-9999,Nodata
5561,20409_29.2741488_-94.8425613_0_35.14.jpg,SuOUgych5j3QCnMQPbxQ9Q,20409,0.924805,64,301,163,3.978444746,3.648742922,21.59710869,1.20623041,2.442512512,0.329701823,-0.219022455,29.2741488,-94.8425613,29.2743287,-94.84247593,3.978444746,"[2019, 9]",Not_at_edge,Y,94.6932983,11,N
6618,22947_29.2435479_-94.899691_0_319.73.jpg,bS0NizxaJsmu6ZYi_ygCRQ,22947,0.884277,716,336,234,3.981712145,3.408104425,29.27711423,0.955297714,2.452806711,0.57360772,0.227648764,29.2435479,-94.899691,29.24378277,-94.89982879,3.981712145,"[2020, 2]",Not_at_edge,Y,186.1889954,14,Y
10023,4331_29.1748019_-94.9864199_0_159.99.jpg,o0fUwfbZGPf15vppftSZqw,4331,0.864258,664,362,300,3.984732023,3.213813527,47.81304136,0.720311387,2.49350214,0.770918496,0.193284813,29.1748019,-94.9864199,29.17437576,-94.98634355,3.984732023,"[2021, 4]",Not_at_edge,Y,78.3015976,16,Y
8695,27635_29.1415623_-95.0453287_0_312.69.jpg,6hzOrk8MHkUnvGK0L-iJdQ,27635,0.900879,638,384,214,3.989726724,3.441097021,17.38075254,0,3.441097021,0.548629703,0.175753724,29.1415623,-95.0453287,29.14168714,-95.04543679,3.989726724,"[2016, 10]",Not_at_edge,Y,122.0360031,12,N
2273,14213_29.3036466_-94.7906871_0_267.55.jpg,NG-5KO9noJWODQc8_NOvSg,14213,0.307617,697,262,20,3.992303559,3.428857791,12.30670223,1.023387897,2.405469894,0.563445768,0.215695698,29.3036466,-94.7906871,29.30366571,-94.79081188,3.992303559,"[2019, 1]",Not_at_edge,Y,0,12,N
521,11127_29.3057366_-94.7744825_0_193.19.jpg,Cnr3r5VWYBj4D9VhPEYIHQ,11127,0.762695,448,333,204,3.994757655,3.286184409,22.57479764,0.786824563,2.499359846,0.708573247,0.044976538,29.30573664,-94.77448252,29.30554063,-94.77454566,3.994757655,"[2017, 5]",Not_at_edge,Y,201.4100037,11,N
