FID,FID_1,OBJECTID,Parcel_ID,area_m2,image,panoId,EC_id,confidence,col,bottom_row,top_row,FFE_gsv_m,delta_h,distance,sink_dista,camera_h,camera_dem,phi,pano_lat,pano_lon,target_lat,target_lon,image_date,edge,is_lowest_,SFHA_TF,STATIC_BFE,Under_fld
20,596,402502,5580-0000-0089-000,47.5665016,15375_29.2886868_-94.8206157_0_342.81.jpg,dmyfFQB7QlFjR04M4ga1DQ,15375,0.316406000000000,528,494,390,2.664608693000000,0.283368087000000,28.387866190000000,-2.167959475000000,2.451327562000000,2.381240606000000,0.100490186000000,29.288686819999999,-94.820615649999993,29.288937850000000,-94.820673560000003,2019,Not_at_edge,Y,T,11.000000000000000,Y
21,601,402507,2965-0022-0018-000,95.9681015,15225_29.288777_-94.8275061_0_357.71.jpg,71vRf_8UB9n9xNKTTP0ckA,15225,0.827637000000000,223,571,360,3.546911563000000,1.552137460000000,13.940494449999999,-1.807666455000000,3.359803915000000,1.994774103000000,-0.111873979000000,29.288777029999999,-94.827506060000005,29.288901350000000,-94.827527759999995,2017,Not_at_edge,Y,T,11.000000000000000,N
22,611,402517,2965-0030-0018-000,198.3029938,15310_29.2887835_-94.823804_0_12.10.jpg,sXaadBVe1KwNhJW6mmiTJg,15310,0.427246000000000,76,567,375,3.729744063000000,1.483254777000000,15.495893810000000,-1.945413960000000,3.428668737000000,2.246489286000000,-0.211030523000000,29.288783500000001,-94.823803999999996,29.288923300000000,-94.823803979999994,2013,Not_at_edge,Y,T,11.000000000000000,N
23,618,402524,2965-0028-0011-002,147.9019928,15465_29.2883985_-94.8252508_0_324.27.jpg,cXRUHsnY3TGfT2gfn916lA,15465,0.413330000000000,77,426,379,3.805927845000000,1.743002745000000,63.293359379999998,-1.814057974000000,3.557060719000000,2.062925100000000,-0.210363302000000,29.288398500000000,-94.825250800000006,29.288782200000000,-94.825733220000004,2013,Not_at_edge,Y,T,11.000000000000000,N
24,619,402525,5580-0000-0087-000,103.4479980,15280_29.2887112_-94.8205146_0_14.76.jpg,4yR0-iNz9kKSN7vsosA6vA,15280,0.897461000000000,564,482,361,3.033927961000000,0.679214521000000,24.231961460000001,-1.660906748000000,2.340121269000000,2.354713440000000,0.124946886000000,29.288711150000001,-94.820514590000002,29.288913969999999,-94.820421499999995,2019,Not_at_edge,Y,T,11.000000000000000,Y
25,628,402534,2965-0042-0009-000,107.1179962,15397_29.2891113_-94.8225406_0_131.63.jpg,bPHj6XQqSq2n8ovfn6gIkg,15397,0.406982000000000,52,388,260,4.678335153000000,2.387440406000000,23.511951580000002,-0.063938893000000,2.451379299000000,2.290894747000000,-0.227317435000000,29.289111330000001,-94.822540619999998,29.289009770000000,-94.822328180000000,2020,Not_at_edge,Y,T,11.000000000000000,N
26,638,402545,2965-0024-0015-000,39.0196991,15523_29.2882204_-94.8296021_0_12.58.jpg,kVIJxcoKSrmgaI9_oj--yw,15523,0.533203000000000,67,481,406,2.879072325000000,0.817852633000000,39.727084060000003,-2.625468357000000,3.443320990000000,2.061219692000000,-0.217692360000000,29.288220400000000,-94.829602100000002,29.288578820000001,-94.829601339999996,2017,Not_at_edge,Y,T,11.000000000000000,Y
27,701,402611,6098-0000-0004-001,138.6580048,15647_29.2885932_-94.8173434_0_178.43.jpg,Toa5h6DTI-EF4DoEhf_7Yg,15647,0.519531000000000,346,476,334,3.471824346000000,1.056701360000000,20.494564440000001,-1.315213742000000,2.371915102000000,2.415122986000000,-0.026509505000000,29.288593179999999,-94.817343390000005,29.288408550000000,-94.817332019999995,2020,Not_at_edge,Y,T,11.000000000000000,N
28,736,402650,5580-0000-0107-000,257.4819946,15619_29.2881511_-94.8211254_0_87.77.jpg,Ht-yxlCTo63NjSrK7hM6hg,15619,0.405029000000000,306,534,417,3.147507654000000,0.797889696000000,24.901318409999998,-2.602566494000000,3.400456190000000,2.349617958000000,-0.054025418000000,29.288151100000000,-94.821125400000000,29.288171949999999,-94.820870229999997,2013,Not_at_edge,Y,T,11.000000000000000,Y
29,760,402679,2965-0045-0008-000,171.3139954,15627_29.2882724_-94.8257366_0_192.84.jpg,unjJiJpBNSJzE4kx5zo7pA,15627,0.526367000000000,710,400,268,5.222024383000000,3.193352880000000,22.605908039999999,-0.246062575000000,3.439415455000000,2.028671503000000,0.224334723000000,29.288272360000001,-94.825736640000002,29.288088580000000,-94.825837509999999,2013,Not_at_edge,Y,T,11.000000000000000,N
30,689,402597,2965-0042-0021-000,108.5579987,15581_29.2881978_-94.8224378_0_327.49.jpg,11yiWWq2KR-6kzTeUyqr7g,15581,0.498535000000000,478,564,433,2.913897796000000,0.653177543000000,22.255406319999999,-2.789317565000000,3.442495108000000,2.260720253000000,0.065497996000000,29.288197799999999,-94.822437800000003,29.288373820000000,-94.822547990000004,2013,Not_at_edge,Y,T,11.000000000000000,Y
31,179,400441,3505-0554-0007-000,693.0479736,10717_29.308503_-94.7836669_0_283.33.jpg,cOEK2YDdml1k2oD94S8gog,10717,0.725098000000000,578,515,328,2.686373646000000,0.980191524000000,15.784999279999999,-1.429728930000000,2.409920454000000,1.706182122000000,0.135237282000000,29.308503000000002,-94.783666900000000,29.308554220000001,-94.783818510000003,2021,Not_at_edge,Y,T,12.000000000000000,Y
32,227,400489,3505-0384-0011-000,689.4949951,10061_29.3023982_-94.7945623_0_326.48.jpg,NmZXEOQJ4x9FRLynY75pqw,10061,0.325439000000000,472,506,395,3.155605318000000,1.206382515000000,26.259620770000001,-2.231179712000000,3.437562227000000,1.949222803000000,0.062022931000000,29.302398199999999,-94.794562299999996,29.302603439999999,-94.794697310000004,2018,Not_at_edge,Y,T,12.000000000000000,Y
33,764,402683,2965-0044-0013-001,102.0540009,15741_29.2879412_-94.824078_0_282.69.jpg,0_DiTDHTc-Z1FxnpfT9q3Q,15741,0.645508000000000,692,458,358,3.274982531000000,0.943937380000000,29.463963530000001,-1.507426660000000,2.451364040000000,2.331045151000000,0.212030996000000,29.287941159999999,-94.824077990000006,29.288052820000001,-94.824353169999995,2020,Not_at_edge,Y,T,11.000000000000000,Y
34,776,402695,6520-0000-0029-000,150.7819977,15747_29.2876838_-94.8314548_0_100.93.jpg,afXoRv9cWJGIOkHgWswl_w,15747,0.922852000000000,658,559,409,2.961557889000000,1.189443016000000,19.746075290000000,-2.381865835000000,3.571308851000000,1.772114873000000,0.188913130000000,29.287683800000000,-94.831454800000003,29.287617770000001,-94.831266060000004,2016,Not_at_edge,Y,T,11.000000000000000,Y
35,802,402721,2965-0045-0018-001,86.8186035,15923_29.2873315_-94.8257945_0_13.70.jpg,mI1q-8-0Znpj2C_Ci45LMQ,15923,0.280273000000000,398,542,379,3.550522198000000,1.438403000000000,17.848781819999999,-1.980177770000000,3.418580770000000,2.112119198000000,0.010117416000000,29.287331500000001,-94.825794500000001,29.287487559999999,-94.825749189999996,2013,Not_at_edge,Y,T,11.000000000000000,N
36,803,402722,6174-0000-0004-000,220.7850037,15817_29.2874106_-94.8218672_0_311.52.jpg,hGpwLpM9uerdQThSqs52VQ,15817,0.761230000000000,204,524,379,3.738293051000000,1.483208060000000,20.220281170000000,-1.960004449000000,3.443212509000000,2.255084991000000,-0.124603419000000,29.287410600000001,-94.821867200000000,29.287513610000001,-94.822038939999999,2013,Not_at_edge,Y,T,11.000000000000000,N
37,329,402205,5463-0000-0003-000,163.4179993,13109_29.2951178_-94.816963_0_315.77.jpg,nXk5X5lCFudeefNJ9X5L3A,13109,0.896484000000000,74,456,280,3.619982282000000,1.730732361000000,16.909433230000001,-0.830457767000000,2.561190128000000,1.889249921000000,-0.212364288000000,29.295117800000000,-94.816963000000001,29.295202230000001,-94.817107949999993,2020,Not_at_edge,Y,T,12.000000000000000,Y
38,339,402224,5463-0000-0028-000,132.4340057,13272_29.294864_-94.8179709_0_194.77.jpg,TOmRj6TrC0eLD_3mLgDoPQ,13272,0.830078000000000,380,478,291,3.384687286000000,1.443941813000000,15.640918890000000,-1.025913257000000,2.469855070000000,1.940745473000000,-0.002442084000000,29.294864000000000,-94.817970900000006,29.294727460000001,-94.818011560000002,2020,Not_at_edge,Y,T,12.000000000000000,Y
39,363,402248,3505-0353-0008-002,114.7360001,13659_29.2932317_-94.8271041_0_220.90.jpg,MiaY_2Rl_PItWtdYEEXI-w,13659,0.799316000000000,47,336,216,5.086402166000000,3.214567649000000,24.696948460000002,0.788513887000000,2.426053762000000,1.871834517000000,-0.230626602000000,29.293231689999999,-94.827104050000003,29.293034389999999,-94.827222149999997,2019,Not_at_edge,Y,T,12.000000000000000,N
40,849,402768,2715-0002-0020-000,163.1390076,15946_29.2873336_-94.8390718_0_213.73.jpg,#NAME?,15946,0.909668000000000,124,305,204,5.051229290000000,3.883629493000000,28.985574710000002,1.552366428000000,2.331263065000000,1.167599797000000,-0.179134239000000,29.287333560000000,-94.839071759999996,29.287093680000002,-94.839190549999998,2019,Not_at_edge,Y,T,12.000000000000000,N
41,49,400221,5233-0000-0003-000,2931.4799805,13974_29.2925915_-94.7995302_0_284.11.jpg,mDLCc5wJSojQ8VkDwMJ-qw,13974,0.329590000000000,436,577,356,3.176752064000000,0.582147333000000,13.113522769999999,-1.773965862000000,2.356113195000000,2.594604731000000,0.036965501000000,29.292591500000000,-94.799530200000007,29.292624560000000,-94.799659790000007,2021,Not_at_edge,Y,T,10.000000000000000,N
42,288,400550,2965-0109-0013-000,600.9699707,16829_29.2855862_-94.8143153_0_181.23.jpg,ucnG9epJdHKs1BgzvFnyHQ,16829,0.579102000000000,615,423,383,3.062788273000000,0.471540953000000,73.673059899999998,-1.979266857000000,2.450807810000000,2.591247320000000,0.160153461000000,29.285586200000001,-94.814315300000004,29.284932460000000,-94.814452250000002,2021,Not_at_edge,Y,T,10.000000000000000,N
43,14,400186,7207-0000-0110-002,3683.1499023,4176_29.2069718_-94.9493423_0_319.09.jpg,8jnnH-xLRp3q6zfdZMhNlA,4176,0.276123000000000,707,422,368,2.083493465000000,1.022581571000000,55.225631970000002,-1.428520924000000,2.451102495000000,1.060911894000000,0.221680281000000,29.206971800000002,-94.949342299999998,29.207410870000000,-94.949610739999997,2021,Not_at_edge,Y,T,15.000000000000000,Y
44,145,400407,5867-0005-0036-000,608.1810303,3908_29.2160531_-94.9459719_0_182.31.jpg,LtVAAM1vOwridMxhPEBFYw,3908,0.343750000000000,146,618,426,2.179638798000000,0.838252480000000,15.358789020000000,-2.474066560000000,3.312319040000000,1.341386318000000,-0.164231247000000,29.216053129999999,-94.945971929999999,29.215915620000001,-94.945952410000004,2013,Not_at_edge,Y,T,12.000000000000000,Y
45,108,400370,2964-0002-0003-000,604.8359985,19619_29.2777011_-94.8171182_0_13.87.jpg,Tct0FYfoPEwI4HavZw22Zg,19619,0.750977000000000,515,492,351,5.032422530000000,1.838710296000000,20.866656639999999,-1.565997136000000,3.404707432000000,3.193712234000000,0.091156465000000,29.277701100000002,-94.817118199999996,29.277878999999999,-94.817047959999996,2013,Not_at_edge,Y,F,-9999.000000000000000,NoData
46,110,400372,3290-0001-0001-000,1276.5600586,1989_29.277592_-94.8308659_0_156.11.jpg,ue8q06R17yGwC1W8j5rPog,1989,0.799805000000000,616,678,366,1.764601928000000,0.524187070000000,9.446819220000000,-1.912887114000000,2.437074184000000,1.240414858000000,0.161173286000000,29.277591999999999,-94.830865900000006,29.277509540000000,-94.830841300000003,2021,Not_at_edge,Y,T,11.000000000000000,Y
47,115,400377,4305-0000-0008-000,1013.2899780,2163_29.2751495_-94.841846_0_185.01.jpg,gQmGRxMd9PoZ5R9MZX9ZCw,2163,0.895996000000000,712,499,318,2.735095995000000,1.157130974000000,16.400481899999999,-1.293845636000000,2.450976610000000,1.577965021000000,0.225660742000000,29.275149460000002,-94.841845969999994,29.275008690000000,-94.841897950000003,2021,Not_at_edge,Y,T,11.000000000000000,Y
48,118,400380,5555-0004-0014-000,705.0640259,20500_29.2734452_-94.8360579_0_305.23.jpg,p0jzF-qJer9R2BEWCS54AQ,20500,0.532227000000000,228,457,405,1.647104485000000,-0.404177921000000,56.274716730000002,-2.849811094000000,2.445633173000000,2.051282406000000,-0.108082645000000,29.273445200000001,-94.836057900000000,29.273691629999998,-94.836564179999996,2021,Not_at_edge,Y,T,11.000000000000000,Y
49,264,400526,3510-0044-0001-001,654.9260254,29534_29.2958774_-94.788033_0_58.83.jpg,d4GfXFSxC2_nHYM0fBtbLg,29534,0.453613000000000,152,493,320,3.783958018000000,1.121071637000000,16.936362150000001,-1.283334672000000,2.404406309000000,2.662886381000000,-0.160153461000000,29.295877399999998,-94.788032999999999,29.295976320000001,-94.787900149999999,2019,Not_at_edge,Y,T,11.000000000000000,N
50,184,400446,3505-0366-0009-002,479.2080078,4806_29.3077573_-94.7740565_0_358.16.jpg,5NhVZt9GRgBHjUuKHXTq_A,4806,0.266846000000000,263,563,280,4.821262925000000,1.115861504000000,10.352730980000000,-1.288544805000000,2.404406309000000,3.705401421000000,-0.083885675000000,29.307757299999999,-94.774056500000000,29.307850070000001,-94.774068830000004,2019,Not_at_edge,Y,F,-9999.000000000000000,NoData
51,84,400346,5965-0000-0014-001,567.2100220,85_29.2902636_-94.8592057_0_164.78.jpg,6oltSxmqAKTOOto61F-irw,85,0.258057000000000,469,521,349,3.234168561000000,0.714156659000000,16.944101539999998,-1.628718822000000,2.342875481000000,2.520011902000000,0.059589861000000,29.290263599999999,-94.859205700000004,29.290113959999999,-94.859170019999993,2019,Not_at_edge,Y,T,13.000000000000000,Y
52,171,400433,0628-0064-0000-000,1337.3900146,4676_29.3129817_-94.7777488_0_193.34.jpg,WOE3GjP4g-sGMC1Nwyg7kg,4676,0.459473000000000,101,471,207,4.206613910000000,1.774399173000000,11.231047170000000,-0.676664698000000,2.451063871000000,2.432214737000000,-0.194293123000000,29.312981700000002,-94.777748799999998,29.312880450000002,-94.777753250000004,2021,Not_at_edge,Y,T,13.000000000000000,N
53,445,402330,7205-0000-0008-009,212.3789978,445_29.2910852_-94.8344904_0_245.32.jpg,80syG2z9poBkhQnIwmZpbA,445,0.838867000000000,223,354,223,4.477355043000000,2.888881485000000,22.519279269999998,0.468461077000000,2.420420408000000,1.588473558000000,-0.111873979000000,29.291085200000001,-94.834490400000007,29.290980290000000,-94.834688869999994,2021,Not_at_edge,Y,T,13.000000000000000,N
54,447,402332,2965-0007-0018-000,131.8769989,447_29.29089_-94.8230172_0_312.36.jpg,u383VH6beGVybe9QfVJG8w,447,0.926758000000000,108,498,341,3.217093067000000,1.027075128000000,18.870509469999998,-1.486942454000000,2.514017582000000,2.190017939000000,-0.190259050000000,29.290890050000002,-94.823017170000000,29.290978899999999,-94.823182840000001,2019,Not_at_edge,Y,T,11.000000000000000,Y
55,456,402341,7791-0016-0007-000,195.1439972,458_29.2910686_-94.8205294_0_135.06.jpg,kryaU48RhNB3SDZ3Mwr8Ig,458,0.787598000000000,235,515,351,2.840262153000000,0.819832303000000,17.944073960000001,-1.631469987000000,2.451302290000000,2.020429850000000,-0.103597430000000,29.291068599999999,-94.820529399999998,29.290966449999999,-94.820386130000003,2020,Not_at_edge,Y,T,11.000000000000000,Y
56,464,402351,2965-0018-0010-000,106.6529999,465_29.2909175_-94.8229182_0_161.31.jpg,EIEz462THDhmapS_u9dTVw,465,0.439209000000000,337,496,313,3.298831690000000,1.153443325000000,15.905695730000000,-1.242407095000000,2.395850420000000,2.145388365000000,-0.032435660000000,29.290917499999999,-94.822918200000004,29.290783130000001,-94.822860739999996,2019,Not_at_edge,Y,T,11.000000000000000,Y
57,484,402374,2965-0018-0016-000,121.7509995,486_29.2900222_-94.8227697_0_358.37.jpg,5mTySevlTa-A84k8Z-LRCA,486,0.912109000000000,411,547,360,3.722111224000000,1.712776183000000,15.560100660000000,-1.769465686000000,3.482241869000000,2.009335041000000,0.019186559000000,29.290022199999999,-94.822769699999995,29.290162580000001,-94.822771180000004,2017,Not_at_edge,Y,T,11.000000000000000,N
58,485,402375,2965-0018-0017-000,61.9662018,485_29.2900497_-94.8226643_0_329.08.jpg,pq0JXRPdBXc_mre05BYEyQ,485,0.881836000000000,209,505,365,3.700526137000000,1.673323054000000,20.933500330000001,-1.768994909000000,3.442317963000000,2.027203083000000,-0.121167142000000,29.290049700000001,-94.822664300000000,29.290198799999999,-94.822796530000005,2017,Not_at_edge,Y,T,11.000000000000000,N
59,491,402381,2965-0018-0017-000,68.0049973,491_29.2899693_-94.8229715_0_13.91.jpg,9K4vawkitCEI9vXzvwk_hw,491,0.795410000000000,501,522,340,3.998347207000000,1.989614650000000,16.037854280000001,-1.539231852000000,3.528846502000000,2.008732557000000,0.081460240000000,29.289969299999999,-94.822971499999994,29.290106450000000,-94.822918920000006,2017,Not_at_edge,Y,T,11.000000000000000,N
60,512,402405,2965-0019-0017-000,226.9629974,505_29.2897265_-94.8238052_0_314.74.jpg,OSCkeG-5KPPy5PJp_GX4yQ,505,0.878906000000000,74,487,375,2.627932869000000,0.582890354000000,26.336929250000001,-1.868321575000000,2.451211929000000,2.045042515000000,-0.212364288000000,29.289726500000000,-94.823805199999995,29.289854420000001,-94.824033619999994,2020,Not_at_edge,Y,T,11.000000000000000,Y
61,516,402409,2965-0019-0021-000,213.7709961,514_29.2896487_-94.8241035_0_311.49.jpg,xDWh2wE1lLmvnzdE-yrSPw,514,0.723145000000000,318,488,368,2.786074400000000,0.691867590000000,24.268710020000000,-1.759337664000000,2.451205254000000,2.094206810000000,-0.045672845000000,29.289648700000001,-94.824103500000007,29.289786110000001,-94.824297950000002,2020,Not_at_edge,Y,T,11.000000000000000,Y
62,520,402413,2965-0021-0011-000,221.5290070,521_29.2898167_-94.8259219_0_238.83.jpg,sFl7qSCEIe00CHsm4TeArg,521,0.889160000000000,612,391,282,4.333791828000000,2.291457271000000,26.782899459999999,-0.147634173000000,2.439091444000000,2.042334557000000,0.158453006000000,29.289816699999999,-94.825921899999997,29.289725820000001,-94.826177299999998,2021,Not_at_edge,Y,T,11.000000000000000,N
63,522,402415,2965-0021-0009-000,124.0250015,524_29.2899643_-94.8265148_0_133.63.jpg,_f5BhlH34jxIAezH7WEOmA,524,0.893066000000000,253,487,309,3.309822415000000,1.236919020000000,16.411477280000000,-1.186065103000000,2.422984123000000,2.072903395000000,-0.090810475000000,29.289964300000001,-94.826514799999998,29.289872280000001,-94.826382480000007,2020,Not_at_edge,Y,T,11.000000000000000,Y
64,530,402423,5580-0000-0065-000,170.9409943,531_29.290027_-94.8209751_0_147.94.jpg,sZ4AW-mBXC31uni3qloCKw,531,0.939453000000000,667,615,384,3.563820058000000,1.410826379000000,12.838044549999999,-2.030003375000000,3.440829754000000,2.152993679000000,0.195300518000000,29.290026999999998,-94.820975099999998,29.289918770000000,-94.820928030000005,2013,Not_at_edge,Y,T,11.000000000000000,N
65,532,402425,2965-0020-0014-000,262.1740112,533_29.2894446_-94.824879_0_343.89.jpg,E7wAiCPMjA1fAaiWxdLyyQ,533,0.920898000000000,287,497,323,3.231935539000000,1.086370029000000,16.757486369999999,-1.329998455000000,2.416368484000000,2.145565510000000,-0.067234673000000,29.289444599999999,-94.824878999999996,29.289586700000001,-94.824937879999993,2020,Not_at_edge,Y,T,11.000000000000000,Y
66,533,402426,2965-0020-0013-001,82.6839981,534_29.2896499_-94.8246477_0_283.37.jpg,MEchwwcmnnpc7rbG3kVodA,534,0.881836000000000,321,573,366,3.623780268000000,1.594125050000000,13.999889939999999,-1.854326707000000,3.448451757000000,2.029655218000000,-0.043583793000000,29.289649900000001,-94.824647700000000,29.289673730000001,-94.824789199999998,2016,Not_at_edge,Y,T,11.000000000000000,N
67,538,402432,5580-0000-0069-000,209.6829987,543_29.2894459_-94.8204353_0_12.47.jpg,_4YqPbtbZh2iO1Ow1xY5nw,543,0.378662000000000,727,521,397,3.384044949000000,1.090099160000000,24.124026770000000,-2.259191926000000,3.349291086000000,2.293945789000000,0.234921076000000,29.289445900000000,-94.820435300000000,29.289641639999999,-94.820326739999999,2013,Not_at_edge,Y,T,11.000000000000000,N
68,547,402441,2965-0020-0018-002,157.1000061,547_29.2893986_-94.8250647_0_313.93.jpg,wvNExHQnyc8sBb6t_0yVKw,547,0.293457000000000,84,489,344,3.230090648000000,1.034365445000000,20.498405049999999,-1.470003337000000,2.504368782000000,2.195725203000000,-0.206355491000000,29.289398599999998,-94.825064699999999,29.289496889999999,-94.825243400000005,2020,Not_at_edge,Y,T,11.000000000000000,Y
69,557,402456,2965-0030-0009-000,65.4964981,541_29.2897265_-94.8238052_0_164.74.jpg,OSCkeG-5KPPy5PJp_GX4yQ,541,0.871094000000000,427,463,380,2.539632577000000,0.494590062000000,35.066449190000000,-1.956621867000000,2.451211929000000,2.045042515000000,0.029995951000000,29.289726529999999,-94.823805230000005,29.289418959999999,-94.823720730000005,2020,Not_at_edge,Y,T,11.000000000000000,Y
70,48,400220,3510-0046-1000-000,5401.0200195,6674_29.2980251_-94.7813115_0_238.94.jpg,M-pzygIpBFPSPjcUJgnXPQ,6674,0.639648000000000,225,431,326,4.268732883000000,1.478478052000000,27.875634649999999,-0.908673666000000,2.387151718000000,2.790254831000000,-0.110151039000000,29.298025100000000,-94.781311500000001,29.297872450000000,-94.781539510000002,2019,Not_at_edge,Y,T,11.000000000000000,N
71,238,400500,3505-0139-0003-000,489.9710083,5906_29.3010938_-94.7878106_0_177.93.jpg,2dw3tT8fPau-AEfaAc0S4A,5906,0.388184000000000,552,495,418,2.119284470000000,-0.425134819000000,37.554647189999997,-2.914879482000000,2.489744663000000,2.544419289000000,0.117039288000000,29.301093800000000,-94.787810600000000,29.300756090000000,-94.787841839999999,2021,Not_at_edge,Y,T,11.000000000000000,Y
72,253,400515,3505-0151-0006-002,844.9099731,6708_29.2971103_-94.8010793_0_284.05.jpg,Kd6SwQ6thGAJ1xFumgU_iA,6708,0.570801000000000,464,564,406,2.303625761000000,0.125688730000000,18.441751020000002,-2.325502457000000,2.451191187000000,2.177937031000000,0.056112829000000,29.297110300000000,-94.801079299999998,29.297159680000000,-94.801260560000003,2020,Not_at_edge,Y,T,11.000000000000000,Y
73,550,402444,5580-0000-0060-000,173.6369934,551_29.2897932_-94.8219007_0_193.17.jpg,1ZuiWNIy-LzjjpxfZfOP_Q,551,0.514160000000000,560,567,371,3.688874110000000,1.544216260000000,14.879155539999999,-1.896041051000000,3.440257311000000,2.144657850000000,0.122542002000000,29.289793199999998,-94.821900700000000,29.289667210000001,-94.821953550000003,2013,Not_at_edge,Y,T,11.000000000000000,N
74,552,402451,2965-0022-0008-000,118.5910034,553_29.289673_-94.8276366_0_178.62.jpg,sPqSLWsPZCHRgTrHY9e8aA,553,0.890137000000000,170,385,219,4.524162308000000,2.419754759000000,17.718750230000001,-0.024456247000000,2.444211006000000,2.104407549000000,-0.147889379000000,29.289673000000001,-94.827636600000005,29.289515500000000,-94.827605390000002,2020,Not_at_edge,Y,T,11.000000000000000,N
75,555,402454,2965-0022-0003-000,148.7839966,556_29.2895897_-94.8279393_0_190.53.jpg,bj7WnCX_slfP-FFfl916HQ,556,0.816406000000000,149,526,358,2.930520748000000,0.839444136000000,17.547011900000001,-1.715834880000000,2.555279016000000,2.091076612000000,-0.162193295000000,29.289589700000001,-94.827939299999997,29.289431430000000,-94.827943200000007,2020,Not_at_edge,Y,T,11.000000000000000,Y
76,561,402461,2965-0021-0013-001,198.5339966,563_29.2895567_-94.8258347_0_268.40.jpg,HP5QWcmqAkV1VqM84ge0wA,563,0.872070000000000,304,498,338,3.067087137000000,1.017049038000000,18.210536410000000,-1.446377314000000,2.463426352000000,2.050038099000000,-0.055417257000000,29.289556699999999,-94.825834700000001,29.289543020000000,-94.826021470000001,2021,Not_at_edge,Y,T,11.000000000000000,Y
77,563,402463,2965-0021-0017-000,97.8271027,565_29.2891218_-94.8261032_0_315.35.jpg,97gumT1srQs8YKZ3Uq2O3Q,565,0.917969000000000,529,425,300,3.810653709000000,1.817631148000000,23.207718650000000,-0.676662542000000,2.494293690000000,1.993022561000000,0.101180855000000,29.289121800000000,-94.826103200000006,29.289284859999999,-94.826253030000004,2020,Not_at_edge,Y,T,11.000000000000000,N
78,567,402467,2965-0031-0015-000,124.8619995,567_29.2891393_-94.8224437_0_11.41.jpg,dH1H3ZiUXILq9tnlsAas0w,567,0.938477000000000,197,518,359,3.025919553000000,0.742176171000000,18.450391310000001,-1.710822944000000,2.452999115000000,2.283743382000000,-0.129066677000000,29.289139299999999,-94.822443699999994,29.289305349999999,-94.822430400000002,2020,Not_at_edge,Y,T,11.000000000000000,Y
79,570,402470,2965-0030-0008-000,104.4710007,571_29.2897022_-94.8239053_0_178.61.jpg,XCtUtP2lJhbQ-TOTcqbk9g,571,0.927246000000000,196,571,320,2.968600426000000,0.893975649000000,11.688724620000000,-1.520476665000000,2.414452314000000,2.074624777000000,-0.129752797000000,29.289702240000000,-94.823905269999997,29.289598030000001,-94.823886819999998,2020,Not_at_edge,Y,T,11.000000000000000,Y
80,571,402471,2965-0030-0006-000,171.6849976,572_29.2896765_-94.8240046_0_177.81.jpg,Us-yYbYjpc1TdETj5UFKjA,572,0.930664000000000,186,542,373,2.617773381000000,0.541241256000000,17.377776760000000,-1.909880074000000,2.451121330000000,2.076532125000000,-0.137291873000000,29.289676499999999,-94.824004599999995,29.289522130000002,-94.823973370000004,2020,Not_at_edge,Y,T,11.000000000000000,Y
81,574,402474,2965-0030-0003-000,113.0630035,575_29.289586_-94.8243034_0_174.32.jpg,K6IzNNaDSfQ_ep8PIPGkaw,575,0.913574000000000,112,567,334,2.970155504000000,0.856849935000000,12.707978510000000,-1.594381545000000,2.451231480000000,2.113305569000000,-0.187229756000000,29.289586000000000,-94.824303400000005,29.289476019999999,-94.824266460000004,2020,Not_at_edge,Y,T,11.000000000000000,Y
82,580,402482,2965-0029-0005-000,101.3109970,581_29.2893736_-94.8251647_0_178.44.jpg,C4AZVnBBxJG_D5jn5fCXeQ,581,0.912598000000000,367,485,292,3.565711853000000,1.378353712000000,15.074683320000000,-1.072846058000000,2.451199770000000,2.187358141000000,-0.011861554000000,29.289373560000001,-94.825164689999994,29.289237660000001,-94.825158630000004,2020,Not_at_edge,Y,T,11.000000000000000,N
83,585,402489,2965-0022-0013-000,134.8970032,586_29.2888822_-94.8271053_0_343.44.jpg,T-PVSIiPIyoGBs4mDIAAqg,586,0.910645000000000,188,582,367,3.345341937000000,1.406180756000000,13.656521229999999,-1.869491441000000,3.275672197000000,1.939161181000000,-0.135579794000000,29.288882200000000,-94.827105299999999,29.288994469999999,-94.827163200000001,2017,Not_at_edge,Y,T,11.000000000000000,Y
84,592,402497,2965-0023-0003-000,168.8979950,592_29.2892767_-94.829138_0_161.96.jpg,ZtsPPXCu_JpBizUbMYo-jQ,592,0.264648000000000,622,549,382,3.495397239000000,1.437391429000000,17.658996819999999,-2.005690188000000,3.443081617000000,2.058005810000000,0.164570772000000,29.289276699999998,-94.829138000000000,29.289119180000000,-94.829110790000001,2013,Not_at_edge,Y,T,11.000000000000000,N
85,599,402505,2355-0000-0075-000,252.7440033,600_29.2888508_-94.8181628_0_4.64.jpg,YwSfGuJ04rvMmDGO2tO_WA,600,0.273438000000000,96,513,359,3.018496340000000,0.737571781000000,19.267335899999999,-1.713631565000000,2.451203346000000,2.280924559000000,-0.197984937000000,29.288850799999999,-94.818162799999996,29.289023440000001,-94.818185950000000,2020,Not_at_edge,Y,T,11.000000000000000,Y
86,605,402511,2965-0022-0023-003,138.6119995,605_29.2889929_-94.8281188_0_74.47.jpg,q2yTcLMCERTNNyY4MBdHFg,605,0.706055000000000,408,534,369,2.513060882000000,0.627541735000000,17.634227159999998,-1.845457122000000,2.472998857000000,1.885519147000000,0.017442795000000,29.288992900000000,-94.828118799999999,29.289032819999999,-94.827943120000000,2020,Not_at_edge,Y,T,11.000000000000000,Y
